date,is_christian_holiday,is_jewish_holiday,is_muslim_holiday,is_chinese_holiday
2017-09-14,1,0,0,0
2017-09-21,0,1,0,0
2017-09-22,0,1,0,0
2017-09-23,0,0,1,0
2017-09-24,0,0,1,0
2017-09-30,0,1,0,0
2017-10-04,0,0,0,1
2017-10-05,0,1,0,0
2017-10-12,0,1,0,0
2017-10-28,0,0,0,1
2017-11-01,1,0,0,0
2017-11-02,1,0,0,0
2017-12-08,1,0,0,0
2017-12-22,0,0,0,1
2017-12-25,1,0,0,0
2017-12-26,1,0,0,0
2017-12-28,1,0,0,0
2018-01-01,1,0,0,0
2018-01-06,1,0,0,0
2018-01-24,0,0,0,1
2018-02-02,1,0,0,0
2018-02-08,0,0,0,1
2018-02-14,1,0,0,0
2018-02-16,0,0,0,1
2018-03-02,0,0,0,1
2018-03-19,1,0,0,0
2018-03-25,1,0,0,0
2018-03-29,1,0,0,0
2018-03-30,1,0,0,0
2018-03-31,0,1,0,0
2018-04-01,1,0,0,0
2018-04-02,1,0,0,0
2018-04-05,0,0,0,1
2018-04-06,0,1,0,0
2018-04-08,1,0,0,0
2018-04-19,0,1,0,0
2018-05-10,1,0,0,0
2018-05-20,1,1,0,0
2018-05-21,1,0,0,0
2018-05-27,1,0,0,0
2018-05-31,1,0,0,0
2018-06-08,1,0,0,0
2018-06-14,0,0,1,0
2018-06-15,0,0,1,0
2018-06-16,0,0,1,0
2018-06-17,0,0,1,0
2018-06-18,0,0,1,1
2018-06-19,0,0,1,0
2018-06-24,1,0,0,0
2018-06-29,1,0,0,0
2018-08-06,1,0,0,0
2018-08-15,1,0,0,0
2018-08-17,0,0,0,1
2018-08-20,0,0,1,0
2018-08-21,0,0,1,0
2018-08-22,0,0,1,0
2018-08-23,0,0,1,0
2018-08-25,0,0,0,1
2018-09-08,1,0,0,0
2018-09-10,0,1,0,0
2018-09-11,0,1,0,0
2018-09-14,1,0,0,0
2018-09-19,0,1,0,0
2018-09-23,0,0,1,0
2018-09-24,0,1,0,1
2018-10-01,0,1,0,0
2018-10-17,0,0,0,1
2018-11-01,1,0,0,0
2018-11-02,1,0,0,0
2018-12-08,1,0,0,0
2018-12-22,0,0,0,1
2018-12-25,1,0,0,0
2018-12-26,1,0,0,0
2018-12-28,1,0,0,0
2019-01-01,1,0,0,0
2019-01-06,1,0,0,0
2019-01-13,0,0,0,1
2019-01-28,0,0,0,1
2019-02-02,1,0,0,0
2019-02-05,0,0,0,1
2019-02-19,0,0,0,1
2019-03-06,1,0,0,0
2019-03-19,1,0,0,0
2019-03-25,1,0,0,0
2019-04-05,0,0,0,1
2019-04-14,1,0,0,0
2019-04-18,1,0,0,0
2019-04-19,1,0,0,0
2019-04-20,0,1,0,0
2019-04-21,1,0,0,0
2019-04-22,1,0,0,0
2019-04-26,0,1,0,0
2019-04-28,1,0,0,0
2019-05-09,0,1,0,0
2019-05-30,1,0,0,0
2019-06-04,0,0,1,0
2019-06-05,0,0,1,0
2019-06-06,0,0,1,0
2019-06-07,0,0,1,1
2019-06-09,1,1,1,0
2019-06-10,1,0,0,0
2019-06-16,1,0,0,0
2019-06-20,1,0,0,0
2019-06-24,1,0,0,0
2019-06-28,1,0,0,0
2019-06-29,1,0,0,0
2019-08-06,1,0,0,0
2019-08-07,0,0,0,1
2019-08-10,0,0,1,0
2019-08-11,0,0,1,0
2019-08-12,0,0,1,0
2019-08-13,0,0,1,0
2019-08-14,0,0,1,0
2019-08-15,1,0,0,1
2019-09-08,1,0,0,0
2019-09-13,0,0,0,1
2019-09-14,1,0,0,0
2019-09-23,0,0,1,0
2019-09-30,0,1,0,0
2019-10-01,0,1,0,0
2019-10-07,0,0,0,1
2019-10-09,0,1,0,0
2019-10-14,0,1,0,0
2019-10-21,0,1,0,0
2019-11-01,1,0,0,0
2019-11-02,1,0,0,0
2019-12-08,1,0,0,0
2019-12-22,0,0,0,1
2019-12-25,1,0,0,0
2019-12-26,1,0,0,0
2019-12-28,1,0,0,0
2020-01-01,1,0,0,0
2020-01-02,0,0,0,1
2020-01-06,1,0,0,0
2020-01-17,0,0,0,1
2020-01-25,0,0,0,1
2020-02-02,1,0,0,0
2020-02-08,0,0,0,1
2020-02-26,1,0,0,0
2020-03-19,1,0,0,0
2020-03-25,1,0,0,0
2020-04-04,0,0,0,1
2020-04-05,1,0,0,0
2020-04-09,1,1,0,0
2020-04-10,1,0,0,0
2020-04-12,1,0,0,0
2020-04-13,1,0,0,0
2020-04-15,0,1,0,0
2020-04-19,1,0,0,0
2020-04-29,0,1,0,0
2020-05-21,1,0,0,0
2020-05-23,0,0,1,0
2020-05-24,0,0,1,0
2020-05-25,0,0,1,0
2020-05-26,0,0,1,0
2020-05-27,0,0,1,0
2020-05-29,0,1,0,0
2020-05-31,1,0,0,0
2020-06-01,1,0,0,0
2020-06-07,1,0,0,0
2020-06-11,1,0,0,0
2020-06-19,1,0,0,0
2020-06-24,1,0,0,0
2020-06-25,0,0,0,1
2020-06-29,1,0,0,0
2020-07-30,0,0,1,0
2020-07-31,0,0,1,0
2020-08-01,0,0,1,0
2020-08-02,0,0,1,0
2020-08-03,0,0,1,0
2020-08-04,0,0,1,0
2020-08-06,1,0,0,0
2020-08-15,1,0,0,0
2020-08-25,0,0,0,1
2020-09-02,0,0,0,1
2020-09-08,1,0,0,0
2020-09-14,1,0,0,0
2020-09-19,0,1,0,0
2020-09-20,0,1,0,0
2020-09-23,0,0,1,0
2020-09-28,0,1,0,0
2020-10-01,0,0,0,1
2020-10-03,0,1,0,0
2020-10-10,0,1,0,0
2020-10-25,0,0,0,1
2020-11-01,1,0,0,0
2020-11-02,1,0,0,0
2020-12-08,1,0,0,0
2020-12-21,0,0,0,1
2020-12-25,1,0,0,0
2020-12-26,1,0,0,0
2020-12-28,1,0,0,0
2021-01-01,1,0,0,0
2021-01-06,1,0,0,0
2021-01-20,0,0,0,1
2021-02-02,1,0,0,0
2021-02-04,0,0,0,1
2021-02-12,0,0,0,1
2021-02-17,1,0,0,0
2021-02-26,0,0,0,1
2021-03-19,1,0,0,0
2021-03-25,1,0,0,0
2021-03-28,1,1,0,0
2021-04-01,1,0,0,0
2021-04-02,1,0,0,0
2021-04-03,0,1,0,0
2021-04-04,1,0,0,1
2021-04-05,1,0,0,0
2021-04-11,1,0,0,0
2021-04-15,0,1,0,0
2021-05-12,0,0,1,0
2021-05-13,1,0,1,0
2021-05-14,0,0,1,0
2021-05-15,0,0,1,0
2021-05-16,0,0,1,0
2021-05-17,0,1,1,0
2021-05-23,1,0,0,0
2021-05-24,1,0,0,0
2021-05-30,1,0,0,0
2021-06-03,1,0,0,0
2021-06-11,1,0,0,0
2021-06-14,0,0,0,1
2021-06-24,1,0,0,0
2021-06-29,1,0,0,0
2021-07-19,0,0,1,0
2021-07-20,0,0,1,0
2021-07-21,0,0,1,0
2021-07-22,0,0,1,0
2021-08-06,1,0,0,0
2021-08-14,0,0,0,1
2021-08-15,1,0,0,0
2021-08-22,0,0,0,1
2021-09-07,0,1,0,0
2021-09-08,1,1,0,0
2021-09-14,1,0,0,0
2021-09-16,0,1,0,0
2021-09-21,0,1,0,1
2021-09-23,0,0,1,0
2021-09-28,0,1,0,0
2021-10-14,0,0,0,1
2021-11-01,1,0,0,0
2021-11-02,1,0,0,0
2021-12-08,1,0,0,0
2021-12-21,0,0,0,1
2021-12-25,1,0,0,0
2021-12-26,1,0,0,0
2021-12-28,1,0,0,0
2022-01-01,1,0,0,0
2022-01-06,1,0,0,0
2022-01-10,0,0,0,1
2022-01-25,0,0,0,1
2022-02-01,0,0,0,1
2022-02-02,1,0,0,0
2022-02-15,0,0,0,1
2022-02-22,0,0,1,0
2022-03-02,1,0,0,0
2022-03-19,1,0,0,0
2022-03-25,1,0,0,0
2022-04-05,0,0,0,1
2022-04-10,1,0,0,0
2022-04-14,1,0,0,0
2022-04-15,1,0,0,0
2022-04-16,0,1,0,0
2022-04-17,1,0,0,0
2022-04-18,1,0,0,0
2022-04-22,0,1,0,0
2022-04-24,1,0,0,0
2022-05-01,0,0,1,0
2022-05-02,0,0,1,0
2022-05-03,0,0,1,0
2022-05-04,0,0,1,0
2022-05-05,0,1,0,0
2022-05-26,1,0,0,0
2022-06-03,0,0,0,1
2022-06-05,1,1,0,0
2022-06-06,1,0,0,0
2022-06-12,1,0,0,0
2022-06-16,1,0,0,0
2022-06-24,1,0,0,0
2022-06-29,1,0,0,0
2022-07-08,0,0,1,0
2022-07-09,0,0,1,0
2022-07-10,0,0,1,0
2022-07-11,0,0,1,0
2022-07-12,0,0,1,0
2022-07-13,0,0,1,0
2022-08-04,0,0,0,1
2022-08-06,1,0,0,0
2022-08-12,0,0,0,1
2022-08-15,1,0,0,0
2022-09-08,1,0,0,0
2022-09-10,0,0,0,1
2022-09-14,1,0,0,0
2022-09-22,0,0,1,0
2022-09-23,0,0,1,0
2022-09-26,0,1,0,0
2022-09-27,0,1,0,0
2022-10-04,0,0,0,1
2022-10-05,0,1,0,0
2022-10-10,0,1,0,0
2022-10-17,0,1,0,0
2022-11-01,1,0,0,0
2022-11-02,1,0,0,0
2022-11-23,0,0,1,0
2022-12-08,1,0,0,0
2022-12-22,0,0,0,1
2022-12-25,1,0,0,0
2022-12-26,1,0,0,0
2022-12-28,1,0,0,0
2022-12-30,0,0,0,1
2023-01-01,1,0,0,0
2023-01-06,1,0,0,0
2023-01-14,0,0,0,1
2023-01-22,0,0,0,1
2023-02-02,1,0,0,0
2023-02-05,0,0,0,1
2023-02-22,1,0,1,0
2023-03-19,1,0,0,0
2023-03-25,1,0,0,0
2023-04-02,1,0,0,0
2023-04-05,0,0,0,1
2023-04-06,1,1,0,0
2023-04-07,1,0,0,0
2023-04-09,1,0,0,0
2023-04-10,1,0,0,0
2023-04-12,0,1,0,0
2023-04-16,1,0,0,0
2023-04-21,0,0,1,0
2023-04-22,0,0,1,0
2023-04-23,0,0,1,0
2023-04-24,0,0,1,0
2023-04-25,0,0,1,0
2023-04-26,0,1,1,0
2023-05-18,1,0,0,0
2023-05-26,0,1,0,0
2023-05-28,1,0,0,0
2023-05-29,1,0,0,0
2023-06-04,1,0,0,0
2023-06-08,1,0,0,0
2023-06-16,1,0,0,0
2023-06-22,0,0,0,1
2023-06-24,1,0,0,0
2023-06-27,0,0,1,0
2023-06-28,0,0,1,0
2023-06-29,1,0,1,0
2023-06-30,0,0,1,0
2023-07-02,0,0,1,0
2023-08-06,1,0,0,0
2023-08-15,1,0,0,0
2023-08-22,0,0,0,1
2023-08-30,0,0,0,1
2023-09-08,1,0,0,0
2023-09-14,1,0,0,0
2023-09-16,0,1,0,0
2023-09-17,0,1,0,0
2023-09-23,0,0,1,0
2023-09-24,0,0,1,0
2023-09-25,0,1,0,0
2023-09-29,0,0,0,1
2023-09-30,0,1,0,0
2023-10-07,0,1,0,0
2023-10-23,0,0,0,1
2023-11-01,1,0,0,0
2023-11-02,1,0,0,0
2023-12-08,1,0,0,0
2023-12-22,0,0,0,1
2023-12-25,1,0,0,0
2023-12-26,1,0,0,0
2023-12-28,1,0,0,0
2024-01-01,1,0,0,0
2024-01-06,1,0,0,0
2024-01-18,0,0,0,1
2024-02-02,1,0,0,1
2024-02-10,0,0,0,1
2024-02-14,1,0,0,0
2024-02-22,0,0,1,0
2024-02-24,0,0,0,1
2024-03-19,1,0,0,0
2024-03-24,1,0,0,0
2024-03-25,1,0,0,0
2024-03-28,1,0,0,0
2024-03-29,1,0,0,0
2024-03-31,1,0,0,0
2024-04-01,1,0,0,0
2024-04-04,0,0,0,1
2024-04-07,1,0,0,0
2024-04-09,0,0,1,0
2024-04-10,0,0,1,0
2024-04-11,0,0,1,0
2024-04-12,0,0,1,0
2024-04-14,0,0,1,0
2024-04-23,0,1,0,0
2024-04-29,0,1,0,0
2024-05-09,1,0,0,0
2024-05-14,0,1,0,0
2024-05-19,1,0,0,0
2024-05-20,1,0,0,0
2024-05-26,1,0,0,0
2024-05-30,1,0,0,0
2024-06-07,1,0,0,0
2024-06-10,0,0,0,1
2024-06-12,0,1,0,0
2024-06-15,0,0,1,0
2024-06-16,0,0,1,0
2024-06-17,0,0,1,0
2024-06-18,0,0,1,0
2024-06-19,0,0,1,0
2024-06-24,1,0,0,0
2024-06-29,1,0,0,0
2024-08-06,1,0,0,0
2024-08-10,0,0,0,1
2024-08-15,1,0,0,0
2024-08-18,0,0,0,1
2024-09-08,1,0,0,0
2024-09-14,1,0,0,0
2024-09-17,0,0,0,1
2024-09-23,0,0,1,0
2024-10-03,0,1,0,0
2024-10-04,0,1,0,0
2024-10-11,0,0,0,1
2024-10-12,0,1,0,0
2024-10-17,0,1,0,0
2024-10-24,0,1,0,0
2024-11-01,1,0,0,0
2024-11-02,1,0,0,0
2024-12-08,1,0,0,0
2024-12-21,0,0,0,1
2024-12-25,1,0,0,0
2024-12-26,1,0,0,0
2024-12-28,1,0,0,0
2025-01-01,1,0,0,0
2025-01-06,1,0,0,0
2025-01-07,0,0,0,1
2025-01-22,0,0,0,1
2025-01-29,0,0,0,1
2025-02-02,1,0,0,0
2025-02-12,0,0,0,1
2025-02-22,0,0,1,0
2025-02-23,0,0,1,0
2025-03-05,1,0,0,0
2025-03-19,1,0,0,0
2025-03-25,1,0,0,0
2025-03-30,0,0,1,0
2025-03-31,0,0,1,0
2025-04-01,0,0,1,0
2025-04-02,0,0,1,0
2025-04-04,0,0,0,1
2025-04-13,1,1,0,0
2025-04-17,1,0,0,0
2025-04-18,1,0,0,0
2025-04-19,0,1,0,0
2025-04-20,1,0,0,0
2025-04-21,1,0,0,0
2025-04-27,1,0,0,0
2025-05-01,0,1,0,0
2025-05-29,1,0,0,0
2025-05-31,0,0,0,1
2025-06-02,0,1,0,0
2025-06-05,0,0,1,0
2025-06-06,0,0,1,0
2025-06-07,0,0,1,0
2025-06-08,1,0,1,0
2025-06-09,1,0,1,0
2025-06-10,0,0,1,0
2025-06-15,1,0,0,0
2025-06-19,1,0,0,0
2025-06-24,1,0,0,0
2025-06-27,1,0,0,0
2025-06-29,1,0,0,0
2025-08-06,1,0,0,0
2025-08-15,1,0,0,0
2025-08-29,0,0,0,1
2025-09-06,0,0,0,1
2025-09-08,1,0,0,0
2025-09-14,1,0,0,0
2025-09-23,0,1,1,0
2025-09-24,0,1,0,0
2025-10-02,0,1,0,0
2025-10-06,0,0,0,1
2025-10-07,0,1,0,0
2025-10-14,0,1,0,0
2025-10-29,0,0,0,1
2025-11-01,1,0,0,0
2025-11-02,1,0,0,0
2025-12-08,1,0,0,0
2025-12-21,0,0,0,1
2025-12-25,1,0,0,0
2025-12-26,1,0,0,0
2025-12-28,1,0,0,0
2026-01-01,1,0,0,0
2026-01-06,1,0,0,0
2026-01-26,0,0,0,1
2026-02-02,1,0,0,0
2026-02-10,0,0,0,1
2026-02-17,0,0,0,1
2026-02-18,1,0,0,0
2026-02-22,0,0,1,0
2026-03-03,0,0,0,1
2026-03-19,1,0,1,0
2026-03-20,0,0,1,0
2026-03-21,0,0,1,0
2026-03-22,0,0,1,0
2026-03-23,0,0,1,0
2026-03-24,0,0,1,0
2026-03-25,1,0,0,0
2026-03-29,1,0,0,0
2026-04-02,1,1,0,0
2026-04-03,1,0,0,0
2026-04-05,1,0,0,1
2026-04-06,1,0,0,0
2026-04-08,0,1,0,0
2026-04-12,1,0,0,0
2026-04-22,0,1,0,0
2026-05-14,1,0,0,0
2026-05-22,0,1,0,0
2026-05-24,1,0,0,0
2026-05-25,1,0,0,0
2026-05-26,0,0,1,0
2026-05-27,0,0,1,0
2026-05-28,0,0,1,0
2026-05-29,0,0,1,0
2026-05-31,1,0,1,0
2026-06-04,1,0,0,0
2026-06-12,1,0,0,0
2026-06-19,0,0,0,1
2026-06-24,1,0,0,0
2026-06-29,1,0,0,0
2026-08-06,1,0,0,0
2026-08-15,1,0,0,0
2026-08-19,0,0,0,1
2026-08-27,0,0,0,1
2026-09-08,1,0,0,0
2026-09-12,0,1,0,0
2026-09-13,0,1,0,0
2026-09-14,1,0,0,0
2026-09-21,0,1,0,0
2026-09-23,0,0,1,0
2026-09-25,0,0,0,1
2026-09-26,0,1,0,0
2026-10-03,0,1,0,0
2026-10-18,0,0,0,1
2026-11-01,1,0,0,0
2026-11-02,1,0,0,0
2026-12-08,1,0,0,0
2026-12-22,0,0,0,1
2026-12-25,1,0,0,0
2026-12-26,1,0,0,0
2026-12-28,1,0,0,0
2027-01-01,1,0,0,0
2027-01-06,1,0,0,0
2027-01-15,0,0,0,1
2027-01-30,0,0,0,1
2027-02-02,1,0,0,0
2027-02-06,0,0,0,1
2027-02-10,1,0,0,0
2027-02-20,0,0,0,1
2027-02-22,0,0,1,0
2027-03-09,0,0,1,0
2027-03-10,0,0,1,0
2027-03-11,0,0,1,0
2027-03-12,0,0,1,0
2027-03-14,0,0,1,0
2027-03-19,1,0,0,0
2027-03-21,1,0,0,0
2027-03-25,1,0,0,0
2027-03-26,1,0,0,0
2027-03-28,1,0,0,0
2027-03-29,1,0,0,0
2027-04-04,1,0,0,0
2027-04-05,0,0,0,1
2027-04-22,0,1,0,0
2027-04-28,0,1,0,0
2027-05-06,1,0,0,0
2027-05-12,0,1,0,0
2027-05-15,0,0,1,0
2027-05-16,1,0,1,0
2027-05-17,1,0,1,0
2027-05-18,0,0,1,0
2027-05-19,0,0,1,0
2027-05-23,1,0,0,0
2027-05-27,1,0,0,0
2027-06-04,1,0,0,0
2027-06-09,0,0,0,1
2027-06-11,0,1,0,0
2027-06-24,1,0,0,0
2027-06-29,1,0,0,0
2027-08-06,1,0,0,0
2027-08-08,0,0,0,1
2027-08-15,1,0,0,0
2027-08-16,0,0,0,1
2027-09-08,1,0,0,0
2027-09-14,1,0,0,0
2027-09-15,0,0,0,1
2027-09-23,0,0,1,0
2027-10-02,0,1,0,0
2027-10-03,0,1,0,0
2027-10-08,0,0,0,1
2027-10-11,0,1,0,0
2027-10-16,0,1,0,0
2027-10-23,0,1,0,0
2027-11-01,1,0,0,0
2027-11-02,1,0,0,0
2027-12-08,1,0,0,0
2027-12-22,0,0,0,1
2027-12-25,1,0,0,0
2027-12-26,1,0,0,0
2027-12-28,1,0,0,0
2028-01-01,1,0,0,0
2028-01-04,0,0,0,1
2028-01-06,1,0,0,0
2028-01-19,0,0,0,1
2028-01-26,0,0,0,1
2028-02-02,1,0,0,0
2028-02-09,0,0,0,1
2028-02-22,0,0,1,0
2028-02-26,0,0,1,0
2028-02-27,0,0,1,0
2028-02-28,0,0,1,0
2028-02-29,0,0,1,0
2028-03-01,1,0,1,0
2028-03-19,1,0,0,0
2028-03-25,1,0,0,0
2028-04-04,0,0,0,1
2028-04-09,1,0,0,0
2028-04-11,0,1,0,0
2028-04-13,1,0,0,0
2028-04-14,1,0,0,0
2028-04-16,1,0,0,0
2028-04-17,1,1,0,0
2028-04-23,1,0,0,0
2028-05-02,0,1,0,0
2028-05-04,0,0,1,0
2028-05-05,0,0,1,0
2028-05-06,0,0,1,0
2028-05-07,0,0,1,0
2028-05-08,0,0,1,0
2028-05-09,0,0,1,0
2028-05-25,1,0,0,0
2028-05-28,0,0,0,1
2028-05-31,0,1,0,0
2028-06-04,1,0,0,0
2028-06-05,1,0,0,0
2028-06-11,1,0,0,0
2028-06-15,1,0,0,0
2028-06-23,1,0,0,0
2028-06-24,1,0,0,0
2028-06-29,1,0,0,0
2028-08-06,1,0,0,0
2028-08-15,1,0,0,0
2028-08-26,0,0,0,1
2028-09-03,0,0,0,1
2028-09-08,1,0,0,0
2028-09-14,1,0,0,0
2028-09-21,0,1,0,0
2028-09-22,0,1,0,0
2028-09-23,0,0,1,0
2028-09-24,0,0,1,0
2028-09-30,0,1,0,0
2028-10-03,0,0,0,1
2028-10-05,0,1,0,0
2028-10-12,0,1,0,0
2028-10-26,0,0,0,1
2028-11-01,1,0,0,0
2028-11-02,1,0,0,0
2028-12-08,1,0,0,0
2028-12-21,0,0,0,1
2028-12-25,1,0,0,0
2028-12-26,1,0,0,0
2028-12-28,1,0,0,0
2029-01-01,1,0,0,0
2029-01-06,1,0,0,0
2029-01-22,0,0,0,1
2029-02-02,1,0,0,0
2029-02-06,0,0,0,1
2029-02-13,0,0,0,1
2029-02-14,1,0,1,0
2029-02-15,0,0,1,0
2029-02-16,0,0,1,0
2029-02-17,0,0,1,0
2029-02-18,0,0,1,0
2029-02-19,0,0,1,0
2029-02-22,0,0,1,0
2029-02-27,0,0,0,1
2029-03-19,1,0,0,0
2029-03-25,1,0,0,0
2029-03-29,1,0,0,0
2029-03-30,1,0,0,0
2029-03-31,0,1,0,0
2029-04-01,1,0,0,0
2029-04-02,1,0,0,0
2029-04-04,0,0,0,1
2029-04-06,0,1,0,0
2029-04-08,1,0,0,0
2029-04-19,0,1,0,0
2029-04-23,0,0,1,0
2029-04-24,0,0,1,0
2029-04-25,0,0,1,0
2029-04-26,0,0,1,0
2029-05-10,1,0,0,0
2029-05-20,1,1,0,0
2029-05-21,1,0,0,0
2029-05-27,1,0,0,0
2029-05-31,1,0,0,0
2029-06-08,1,0,0,0
2029-06-16,0,0,0,1
2029-06-24,1,0,0,0
2029-06-29,1,0,0,0
2029-08-06,1,0,0,0
2029-08-15,1,0,0,0
2029-08-16,0,0,0,1
2029-08-24,0,0,0,1
2029-09-08,1,0,0,0
2029-09-10,0,1,0,0
2029-09-11,0,1,0,0
2029-09-14,1,0,0,0
2029-09-19,0,1,0,0
2029-09-22,0,0,0,1
2029-09-23,0,0,1,0
2029-09-24,0,1,0,0
2029-10-01,0,1,0,0
2029-10-16,0,0,0,1
2029-11-01,1,0,0,0
2029-11-02,1,0,0,0
2029-12-08,1,0,0,0
2029-12-21,0,0,0,1
2029-12-25,1,0,0,0
2029-12-26,1,0,0,0
2029-12-28,1,0,0,0
2030-01-01,1,0,0,0
2030-01-06,1,0,0,0
2030-01-11,0,0,0,1
2030-01-26,0,0,0,1
2030-02-02,1,0,0,0
2030-02-03,0,0,1,1
2030-02-04,0,0,1,0
2030-02-05,0,0,1,0
2030-02-06,0,0,1,0
2030-02-17,0,0,0,1
2030-02-21,0,0,1,0
2030-02-22,0,0,1,0
2030-03-06,1,0,0,0
2030-03-19,1,0,0,0
2030-03-25,1,0,0,0
2030-04-05,0,0,0,1
2030-04-12,0,0,1,0
2030-04-13,0,0,1,0
2030-04-14,1,0,1,0
2030-04-15,0,0,1,0
2030-04-16,0,0,1,0
2030-04-17,0,0,1,0
2030-04-18,1,1,0,0
2030-04-19,1,0,0,0
2030-04-21,1,0,0,0
2030-04-22,1,0,0,0
2030-04-24,0,1,0,0
2030-04-28,1,0,0,0
2030-05-08,0,1,0,0
2030-05-30,1,0,0,0
2030-06-05,0,0,0,1
2030-06-07,0,1,0,0
2030-06-09,1,0,0,0
2030-06-10,1,0,0,0
2030-06-16,1,0,0,0
2030-06-20,1,0,0,0
2030-06-24,1,0,0,0
2030-06-28,1,0,0,0
2030-06-29,1,0,0,0
2030-08-05,0,0,0,1
2030-08-06,1,0,0,0
2030-08-13,0,0,0,1
2030-08-15,1,0,0,0
2030-09-08,1,0,0,0
2030-09-12,0,0,0,1
2030-09-14,1,0,0,0
2030-09-23,0,0,1,0
2030-09-28,0,1,0,0
2030-09-29,0,1,0,0
2030-10-05,0,0,0,1
2030-10-07,0,1,0,0
2030-10-12,0,1,0,0
2030-10-19,0,1,0,0
2030-11-01,1,0,0,0
2030-11-02,1,0,0,0
2030-12-08,1,0,0,0
2030-12-22,0,0,0,1
2030-12-25,1,0,0,0
2030-12-26,1,0,0,0
2030-12-28,1,0,0,0
2031-01-01,1,0,0,1
2031-01-06,1,0,0,0
2031-01-16,0,0,0,1
2031-01-23,0,0,0,1
2031-01-24,0,0,1,0
2031-01-25,0,0,1,0
2031-01-26,0,0,1,0
2031-01-27,0,0,1,0
2031-01-28,0,0,1,0
2031-01-29,0,0,1,0
2031-02-02,1,0,0,0
2031-02-06,0,0,0,1
2031-02-22,0,0,1,0
2031-02-23,0,0,1,0
2031-02-26,1,0,0,0
2031-03-19,1,0,0,0
2031-03-25,1,0,0,0
2031-04-01,0,0,1,0
2031-04-02,0,0,1,0
2031-04-03,0,0,1,0
2031-04-04,0,0,1,0
2031-04-05,0,0,0,1
2031-04-06,1,0,1,0
2031-04-08,0,1,0,0
2031-04-10,1,0,0,0
2031-04-11,1,0,0,0
2031-04-13,1,0,0,0
2031-04-14,1,1,0,0
2031-04-20,1,0,0,0
2031-04-29,0,1,0,0
2031-05-22,1,0,0,0
2031-05-28,0,1,0,0
2031-06-01,1,0,0,0
2031-06-02,1,0,0,0
2031-06-08,1,0,0,0
2031-06-12,1,0,0,0
2031-06-20,1,0,0,0
2031-06-24,1,0,0,1
2031-06-29,1,0,0,0
2031-08-06,1,0,0,0
2031-08-15,1,0,0,0
2031-08-24,0,0,0,1
2031-09-01,0,0,0,1
2031-09-08,1,0,0,0
2031-09-14,1,0,0,0
2031-09-18,0,1,0,0
2031-09-19,0,1,0,0
2031-09-23,0,0,1,0
2031-09-27,0,1,0,0
2031-10-01,0,0,0,1
2031-10-02,0,1,0,0
2031-10-09,0,1,0,0
2031-10-24,0,0,0,1
2031-11-01,1,0,0,0
2031-11-02,1,0,0,0
2031-12-08,1,0,0,0
2031-12-22,0,0,0,1
2031-12-25,1,0,0,0
2031-12-26,1,0,0,0
2031-12-28,1,0,0,0
2032-01-01,1,0,0,0
2032-01-06,1,0,0,0
2032-01-13,0,0,1,0
2032-01-14,0,0,1,0
2032-01-15,0,0,1,0
2032-01-16,0,0,1,0
2032-01-18,0,0,1,0
2032-01-20,0,0,0,1
2032-02-02,1,0,0,0
2032-02-04,0,0,0,1
2032-02-11,1,0,0,1
2032-02-22,0,0,1,0
2032-02-25,0,0,0,1
2032-03-19,1,0,0,0
2032-03-21,1,0,1,0
2032-03-22,0,0,1,0
2032-03-23,0,0,1,0
2032-03-24,0,0,1,0
2032-03-25,1,0,0,0
2032-03-26,1,0,0,0
2032-03-27,0,1,0,0
2032-03-28,1,0,0,0
2032-03-29,1,0,0,0
2032-04-02,0,1,0,0
2032-04-04,1,0,0,1
2032-04-15,0,1,0,0
2032-05-06,1,0,0,0
2032-05-16,1,1,0,0
2032-05-17,1,0,0,0
2032-05-23,1,0,0,0
2032-05-27,1,0,0,0
2032-06-04,1,0,0,0
2032-06-12,0,0,0,1
2032-06-24,1,0,0,0
2032-06-29,1,0,0,0
2032-08-06,1,0,0,0
2032-08-12,0,0,0,1
2032-08-15,1,0,0,0
2032-08-20,0,0,0,1
2032-09-06,0,1,0,0
2032-09-07,0,1,0,0
2032-09-08,1,0,0,0
2032-09-14,1,0,0,0
2032-09-15,0,1,0,0
2032-09-19,0,0,0,1
2032-09-20,0,1,0,0
2032-09-23,0,0,1,0
2032-09-27,0,1,0,0
2032-10-12,0,0,0,1
2032-11-01,1,0,0,0
2032-11-02,1,0,0,0
2032-12-08,1,0,0,0
2032-12-21,0,0,0,1
2032-12-25,1,0,0,0
2032-12-26,1,0,0,0
2032-12-28,1,0,0,0
2033-01-01,1,0,0,0
2033-01-02,0,0,1,0
2033-01-03,0,0,1,0
2033-01-04,0,0,1,0
2033-01-05,0,0,1,0
2033-01-06,1,0,0,0
2033-01-08,0,0,0,1
2033-01-23,0,0,0,1
2033-01-31,0,0,0,1
2033-02-02,1,0,0,0
2033-02-14,0,0,0,1
2033-02-22,0,0,1,0
2033-03-02,1,0,0,0
2033-03-10,0,0,1,0
2033-03-11,0,0,1,0
2033-03-12,0,0,1,0
2033-03-13,0,0,1,0
2033-03-14,0,0,1,0
2033-03-15,0,0,1,0
2033-03-19,1,0,0,0
2033-03-25,1,0,0,0
2033-04-04,0,0,0,1
2033-04-10,1,0,0,0
2033-04-14,1,1,0,0
2033-04-15,1,0,0,0
2033-04-17,1,0,0,0
